transaction_id,user_id,amount,currency,transaction_date,status,merchant
67ecf3fa-f7d3-408d-9565-b8711bdf233d,2650,7437.05,USD,2023-01-25 16:28:29.000000,completed,merchant_68
7b32c534-7c81-49a0-9998-02f62d7727d1,4525,3586.08,RUB,2023-01-18 11:30:29.000000,pending,merchant_36
023d6a07-f08a-4eb0-a0fb-5fecfe6eb776,9866,3778.26,EUR,2023-09-04 12:08:39.000000,completed,merchant_20
84b7e084-cb08-4e39-9b95-34223763e3cd,1347,9834.38,USD,2023-09-10 20:44:11.000000,pending,merchant_46
42d9acd1-1046-4051-900c-de5e1eee6175,1997,3653.55,RUB,2023-06-29 22:26:46.000000,completed,merchant_97
1f19dcfc-4b05-4f14-a936-dfe8878d55a5,1593,2899.14,RUB,2023-09-20 05:16:41.000000,failed,merchant_10
84a7065f-f0f7-4648-b48f-c2e9b8bfd8f5,3246,8673.53,RUB,2023-04-14 03:26:06.000000,pending,merchant_74
6088996d-f61b-42b7-81cd-3ba7fea15636,6567,8971.94,USD,2023-06-25 16:08:54.000000,completed,merchant_54
4c89cbff-a236-42d1-bfe3-046358b7429b,2073,6491.44,USD,2023-05-27 13:11:03.000000,failed,merchant_8
0c3ff055-e1b3-46c2-84b9-dd520656a46b,4490,8667.74,EUR,2023-11-02 06:07:54.000000,pending,merchant_51
df15ac51-8af1-45c2-8daa-1ad4e0eed193,2338,7323.17,EUR,2023-12-31 05:12:06.000000,failed,merchant_39
f8f5f376-9bff-4fa4-8c14-4d4ceeadfc12,4280,5178.43,RUB,2023-03-05 00:59:38.000000,pending,merchant_92
de3dc576-3141-4c01-8e5f-89809f33c046,4250,6531.85,USD,2023-12-22 17:02:14.000000,completed,merchant_52
9c10b8c2-01e3-4658-b40c-7cfecaa2eb3c,6703,6920.44,EUR,2023-10-12 20:14:12.000000,completed,merchant_92
ce706eb3-8f2d-4fd0-84d2-8157c59fe0fd,3410,697.43,RUB,2023-01-22 08:51:57.000000,pending,merchant_31
9c3e3996-1f9a-4d17-b77c-1373151b3da6,9527,4369.61,RUB,2023-01-02 09:29:01.000000,pending,merchant_86
55ac3f6e-5b10-4d9c-893d-ed5555a820e1,8096,9255.91,RUB,2023-10-26 17:49:43.000000,pending,merchant_61
7efdd5bd-3fdc-414b-afc2-d65988a827bf,2946,243.88,EUR,2023-09-11 19:31:26.000000,failed,merchant_30
3cdf1fc7-5efe-43ed-94f3-61a118257b5f,6543,8791.37,EUR,2023-07-22 19:44:32.000000,pending,merchant_23
b6b9c87d-9888-4fd2-8ea1-8c3647d3b7cb,7220,7319.0,USD,2023-08-08 18:45:46.000000,failed,merchant_59
540a7732-cb86-4c16-9c9e-ade423ddcdc8,9640,3596.02,EUR,2023-07-15 01:06:07.000000,pending,merchant_94
58319b2b-166d-4635-9926-ce8171c30d38,4098,2727.0,EUR,2023-11-27 19:56:11.000000,completed,merchant_28
9ee4f0da-3ede-4da5-a0c9-39abb27e80e6,9933,7301.29,EUR,2023-05-07 15:03:01.000000,pending,merchant_65
8e43fa92-292c-40ed-b2f3-fc530be8432e,5714,4328.9,USD,2023-06-26 00:58:14.000000,completed,merchant_96
c869426a-715d-4c8b-9141-8ebb8ff879ab,3117,7852.87,USD,2023-03-25 19:34:15.000000,completed,merchant_61
3ccdda03-91aa-454b-8ad5-0ebf419e60ba,4992,9806.83,EUR,2023-08-03 23:36:10.000000,pending,merchant_91
a29b221e-c2fc-4058-bde8-40518111af9b,6950,8967.16,USD,2023-10-27 09:31:41.000000,failed,merchant_83
93fc689e-c8db-4127-af00-9494ec8a8822,3948,8092.2,EUR,2023-01-05 20:09:03.000000,completed,merchant_36
5a30e09b-e1b4-44ad-95d3-03ab377eb23d,8145,7909.8,EUR,2023-08-19 03:43:55.000000,pending,merchant_85
68875fb3-9bb9-4f35-86f8-fd7e4693374d,4761,3321.84,RUB,2023-09-21 01:41:08.000000,completed,merchant_66
37a07726-a54a-44d3-a977-1357c74ee412,7901,6523.9,EUR,2023-10-31 13:17:14.000000,pending,merchant_45
25949133-0446-4314-9f48-f9b7eaec9b49,7039,5829.93,EUR,2023-03-01 06:25:38.000000,pending,merchant_87
3fc8422c-9e32-4fa1-b7ce-b34a1c0ecd97,8334,6807.23,EUR,2023-06-29 09:23:44.000000,completed,merchant_46
0d797f66-95e6-4e43-8f51-c2de8dd9a160,1285,7971.18,RUB,2023-03-25 01:23:43.000000,pending,merchant_86
e6e8b68d-30cb-4daf-ad83-cecb0cd93208,6951,1199.08,EUR,2023-10-20 22:28:06.000000,completed,merchant_66
57d20aef-4f5e-4c48-ad08-b09fa47acf18,9549,5862.33,USD,2023-07-29 22:52:08.000000,completed,merchant_21
98db2ccc-3475-44cd-86b6-45ec809f9e43,5181,6162.27,RUB,2023-10-27 12:47:03.000000,failed,merchant_99
e13e4551-4b82-4363-80dc-a7d2cbe00f26,9709,5921.74,RUB,2023-02-03 16:25:00.000000,pending,merchant_2
b8117ba8-d960-47ff-b3b3-955d79750faf,7991,5839.22,USD,2023-01-26 19:06:21.000000,failed,merchant_50
c90b0baa-4de5-4330-82ec-52c32aac3b66,4073,1577.13,RUB,2023-06-19 06:51:24.000000,completed,merchant_10
940ef0a4-e60d-4368-95d0-6ffbd2d4cc14,1400,7666.29,USD,2023-03-31 15:48:46.000000,failed,merchant_56
1e91e177-048c-415e-99ef-7abbeaf281e9,4265,6494.01,EUR,2023-05-02 13:24:24.000000,completed,merchant_71
0f2bd459-531b-4ca0-be15-2f01d83c8926,2479,1822.93,USD,2023-03-25 19:36:26.000000,failed,merchant_83
fda310b4-3ca7-47b1-9a19-967e529b65c1,7475,2154.68,EUR,2023-08-31 21:47:19.000000,failed,merchant_9
d1aa2e76-db90-4b98-9285-32ba034f945c,3590,8437.17,RUB,2023-08-02 01:16:35.000000,completed,merchant_59
39515d5a-4413-4eb7-a996-99e2c0d8f5f6,2867,9312.51,RUB,2023-10-23 22:08:27.000000,failed,merchant_88
1493935a-60c2-4e0d-92b1-5d1f9bb69755,1985,6627.28,EUR,2023-03-21 10:03:20.000000,failed,merchant_68
368b9c44-7eb3-4586-8c35-7adab9aa990b,8838,2195.55,EUR,2023-06-06 02:24:06.000000,completed,merchant_27
596adcfe-ab01-4d20-8971-a3ebb67179dc,8678,1078.56,USD,2023-05-22 00:31:54.000000,pending,merchant_36
8db314a0-007e-4c53-91ed-5fe406f89d40,5333,9613.89,USD,2023-09-26 03:04:49.000000,failed,merchant_81
c4e95f17-994f-4029-8fdd-23fcad60d45d,5934,7641.92,RUB,2023-02-13 22:05:14.000000,pending,merchant_78
6d094de8-7f01-4cc6-be0f-4fda39dd76de,7774,3009.38,RUB,2023-08-07 15:13:57.000000,failed,merchant_49
ae7a97b1-a70f-45b7-88ae-25b4f26c71dc,9190,6193.62,RUB,2023-09-02 00:55:30.000000,completed,merchant_16
e9ca8dd5-ac95-4d92-b9eb-cd9e974a1ed5,1862,1472.74,EUR,2023-09-16 00:03:16.000000,failed,merchant_41
3cefa785-b55c-489a-8a7c-d9f10c8fece5,8892,6298.04,RUB,2023-06-29 18:39:48.000000,failed,merchant_36
ce48f1a1-4a34-4077-87ea-64a82f1df959,4581,5940.71,RUB,2023-11-16 13:26:44.000000,completed,merchant_79
06d76f7b-ce39-40cc-ad21-19161387245b,4610,2169.14,USD,2023-06-04 07:06:44.000000,completed,merchant_99
db46016c-4722-4389-960e-b739fd1fd992,7449,1549.22,EUR,2023-01-04 13:42:25.000000,pending,merchant_90
28d199df-e4ef-49f5-8427-283dbb66c1dc,5095,1072.63,USD,2023-07-16 08:46:23.000000,completed,merchant_43
e47b2a47-c036-4a85-a759-469fe39ba310,7414,2941.72,EUR,2023-08-13 08:21:23.000000,failed,merchant_91
2c8e2376-6c87-41cc-8fbc-6cc4c0b741ae,7017,92.99,USD,2023-09-25 19:09:13.000000,failed,merchant_38
57bd4a00-01d9-4370-b652-769c3c5806c4,5821,9169.6,RUB,2023-03-11 09:27:36.000000,failed,merchant_84
8e3ea8f6-b8ed-4101-96cd-50eb5b796ecb,6627,3187.34,RUB,2023-08-24 17:27:18.000000,completed,merchant_72
98a305f6-6520-4964-b070-438550e4c026,8013,1771.48,USD,2023-04-03 07:28:32.000000,failed,merchant_19
f846995a-05bf-424d-bb3a-d441405bd57a,3601,1890.93,USD,2023-01-06 07:29:06.000000,failed,merchant_62
c171b03d-a081-4615-bc47-8295ded881c0,7355,4702.32,USD,2023-08-21 04:50:53.000000,failed,merchant_20
ff26fef4-6862-4ff9-9ce1-53269dfbb31c,7191,9616.67,RUB,2023-08-24 07:00:22.000000,pending,merchant_67
6a057f55-e027-4bb6-bb07-7e70ea50b7df,7740,175.09,RUB,2023-01-02 05:33:24.000000,completed,merchant_80
2f215fdf-4245-4b7e-b4d7-23d7ffaff170,7628,1737.73,RUB,2023-09-07 18:22:41.000000,completed,merchant_92
2f1f2fb9-53b4-4b4a-9d9a-90ded94e8e3f,4401,210.27,USD,2023-09-05 19:32:58.000000,failed,merchant_94
37353abc-e80d-4c13-a71f-4e43392b16cd,7048,9519.36,USD,2023-12-02 18:32:53.000000,completed,merchant_31
7cfcac71-d6f8-4cb6-9413-4bf5b3ad926d,4522,5769.05,USD,2023-11-09 10:26:41.000000,pending,merchant_3
78e4952f-c742-44f2-9c84-f2e1de01beb7,7480,7663.93,USD,2023-12-13 16:36:55.000000,completed,merchant_36
25da1227-0f19-4345-bc12-fdb7d4704144,9667,4371.18,USD,2023-11-22 13:33:48.000000,completed,merchant_68
0ea11a78-a9ae-4a94-9453-46297148bdb9,3992,2918.09,RUB,2023-09-24 19:43:57.000000,failed,merchant_51
6c4046c7-c261-4814-8cac-795ea1c865d9,1764,8007.62,EUR,2023-02-17 15:17:49.000000,failed,merchant_94
f4ba7c5f-0333-49c4-b8ee-d89ff6ebbd1c,2976,4015.63,EUR,2023-07-04 23:52:57.000000,completed,merchant_69
144823f5-1147-44a8-b3ec-5e25bc618f18,1013,1052.8,EUR,2023-03-11 01:23:11.000000,completed,merchant_36
b5219792-fd7b-4e92-bbea-2bef634e5223,6804,4498.49,RUB,2023-04-10 19:07:02.000000,failed,merchant_99
ae05eb2f-07be-43e4-a8bd-9c69aabfe6c4,2496,7741.49,USD,2023-12-19 07:10:33.000000,completed,merchant_1
ea2cfe14-2dda-405b-9c5a-30ba8eaf37d4,7682,7842.71,RUB,2023-11-15 14:29:38.000000,completed,merchant_40
49725e1f-4aa2-4142-82cf-e79475a55cb9,6749,9821.3,USD,2023-12-19 00:20:11.000000,failed,merchant_25
d9ccda09-7451-41c2-95b2-27f98b913990,8188,2343.82,RUB,2023-06-15 05:21:44.000000,completed,merchant_52
0431aff5-5f41-42cd-b9ff-58bb8d1a8a2e,2799,495.49,USD,2023-11-24 21:16:45.000000,completed,merchant_24
aa1f291b-9ff7-4e05-be1b-5c0b0aea3a30,9991,6348.69,USD,2023-03-31 20:01:00.000000,pending,merchant_69
1a342923-a9e5-490e-b363-f0b8e255c9b2,4801,4814.4,RUB,2023-05-06 10:35:46.000000,failed,merchant_19
5b4e4e12-420d-4fc4-bc53-cc97db56657a,8633,7222.82,EUR,2023-10-06 19:26:41.000000,failed,merchant_12
b9925250-e85f-40e7-8e73-3061cdd5931a,5680,5219.4,EUR,2023-08-05 16:05:42.000000,completed,merchant_55
fb6822fc-8ca7-483e-805f-2268309574e1,2521,5537.32,RUB,2023-06-19 21:35:20.000000,completed,merchant_56
e83aa12e-2152-480b-8d0e-7890e3ff97f7,6323,9184.83,EUR,2023-04-01 20:35:03.000000,pending,merchant_83
6bac2ea0-d3e7-4377-b442-51cb175fb122,9714,9499.51,RUB,2023-01-18 07:04:17.000000,completed,merchant_80
14261a8c-0d0d-4d0a-a391-8cc8ab7e4efa,9706,589.68,EUR,2023-03-03 09:52:12.000000,failed,merchant_20
c767eae1-3e9a-4b38-be2a-802971567256,6246,3760.75,USD,2023-05-15 14:53:06.000000,completed,merchant_70
6a34730f-cc41-453d-a0d2-ce0d43f30505,5680,4348.54,RUB,2023-04-02 02:48:21.000000,pending,merchant_77
2dcb9aae-2c87-4207-8206-72d9904c0fb4,7362,8116.35,EUR,2023-07-18 21:02:27.000000,completed,merchant_71
b1940d4f-33d1-42e2-ba80-1ad6e2f7434a,2687,9287.72,USD,2023-04-17 23:55:28.000000,completed,merchant_21
c10f72c0-403b-4a8d-800c-4971da599b8f,3147,2968.26,EUR,2023-09-27 13:57:23.000000,completed,merchant_11
d55e9af0-8723-4405-85a0-0b07008af0f4,3666,6040.43,EUR,2023-09-11 20:00:04.000000,failed,merchant_45
8f89d0b5-ca41-4918-8f8d-bacda75ffe7b,2701,7010.65,USD,2023-04-09 20:26:31.000000,failed,merchant_59
f6e213c4-f085-4b14-bb69-bb49ed6ebb38,4246,3989.9,RUB,2023-06-23 03:25:13.000000,failed,merchant_16
5b3dbd8e-68cb-438a-bb3a-34e2c34199ed,4497,8853.12,RUB,2023-04-24 03:04:32.000000,completed,merchant_6
cabec584-9969-4be4-bf6f-125a40076d85,7498,4782.65,RUB,2023-08-06 02:08:59.000000,pending,merchant_10
863155a1-8b3e-49b7-8b06-cfd590625b28,8800,1136.42,EUR,2023-05-29 11:39:01.000000,failed,merchant_20
27d8ba90-615c-48e2-bd87-9992e47ad523,5959,1288.08,RUB,2023-12-08 11:43:04.000000,pending,merchant_73
81103d10-e964-426c-b7d9-f564e07f3987,4155,5948.5,USD,2023-12-06 18:00:14.000000,completed,merchant_47
11067743-ffdf-4fe5-aff2-db8847bdbe9a,8646,8743.1,RUB,2023-01-18 16:41:37.000000,pending,merchant_35
e781fa3d-69a1-4a44-9450-19a19dcd76e3,8504,2598.38,USD,2023-12-08 07:17:27.000000,pending,merchant_84
2a4ca423-5e99-4d33-9613-bd77383c859e,4965,619.19,EUR,2023-03-16 21:09:04.000000,completed,merchant_16
27a3e21e-afc9-46df-bd5d-2b72eda365a3,8101,9236.2,USD,2023-03-08 09:00:26.000000,pending,merchant_29
95fb37fe-701a-4701-a3bc-1de2c68e442a,8730,4668.65,USD,2023-05-12 06:43:27.000000,completed,merchant_66
98159051-3e6c-4141-8902-63fa6839c0de,6395,3561.77,USD,2023-03-06 14:15:52.000000,pending,merchant_2
386e7034-74a7-4191-8387-0f1e79697090,9888,5476.59,USD,2023-01-18 22:08:50.000000,failed,merchant_70
3f919090-4419-44f4-86e8-bae1ca033838,5926,5946.25,RUB,2023-01-23 14:26:50.000000,completed,merchant_83
e9948927-d3bc-4c17-a40a-58dd0542a74f,4723,3179.47,USD,2023-06-28 19:02:29.000000,pending,merchant_79
dc52772c-f2ec-4293-b3d0-fc3c0936eb66,3242,372.16,USD,2023-08-12 22:21:49.000000,pending,merchant_44
39d13e5f-f826-4d6b-bd88-ae1942d621be,3221,9852.9,RUB,2023-06-08 19:48:17.000000,pending,merchant_58
4a3145d7-a2e9-499b-b07e-0d4ee08e3fd0,5878,9042.12,EUR,2023-01-11 15:46:00.000000,failed,merchant_49
46ec82b1-aee7-4444-b9a4-893a48c12e39,7035,9717.36,RUB,2023-10-01 22:51:30.000000,completed,merchant_70
b8cce14f-796c-45d5-8ad6-15881c66eafb,1824,5070.56,EUR,2023-03-11 09:53:38.000000,pending,merchant_38
48608def-164a-4c04-94f7-41dfe51b6356,3132,6531.55,EUR,2023-11-05 04:06:54.000000,failed,merchant_34
a517854a-53f4-4a30-940d-5152828122f0,5071,8082.69,USD,2023-07-07 10:45:16.000000,completed,merchant_85
bd99ee36-8241-40d8-9fd5-64dce02cb0eb,7043,1878.95,USD,2023-06-02 07:27:46.000000,pending,merchant_51
a145885d-546f-402f-9659-40efdb73a386,6416,5084.55,USD,2023-09-01 10:18:28.000000,completed,merchant_86
42fe9d73-22d8-4ee9-a4ba-c653fabbfcba,9046,931.98,EUR,2023-07-05 05:03:01.000000,completed,merchant_37
612b5a56-bc75-4bcc-943c-465d2aa2ee97,4029,8104.3,EUR,2023-04-09 18:48:51.000000,pending,merchant_33
b097d6ae-9205-4471-903f-773d910c2055,4368,4361.79,RUB,2023-01-02 12:58:45.000000,completed,merchant_60
00bed5c7-091c-409a-98e3-364fb3789889,1592,2364.89,RUB,2023-07-05 11:29:44.000000,failed,merchant_52
176c918a-a321-40aa-834f-743b6c8d2534,8331,4088.77,RUB,2023-09-16 21:39:38.000000,failed,merchant_24
291cd1bc-1432-4ec0-9871-30aa8c2c1b4e,6974,8057.7,USD,2023-12-28 11:25:38.000000,completed,merchant_3
356bc86f-f622-4006-b50e-c2096062ff06,3647,2185.31,EUR,2023-06-14 20:39:34.000000,pending,merchant_77
3db06a02-c617-4346-9b9b-ffbb8f9b45ee,3385,5705.4,EUR,2023-05-18 10:23:28.000000,failed,merchant_32
617a475d-dcd3-40ef-bcd0-eda756c5e1ce,4577,967.21,RUB,2023-02-20 03:57:03.000000,pending,merchant_40
bfdd5ddd-f093-4d95-8214-d762cf8f85b2,9879,5501.89,RUB,2023-04-03 13:14:25.000000,pending,merchant_47
f770a894-2693-48cc-a1e9-b250aaabde0e,6930,6415.46,EUR,2023-03-18 22:38:12.000000,failed,merchant_89
40778bc0-4285-4e32-a6c6-f6cb26429a35,7042,4953.23,RUB,2023-06-22 00:07:34.000000,completed,merchant_93
547b205c-ea86-485c-b881-832c95c8abe6,1443,255.08,USD,2023-10-28 21:28:52.000000,failed,merchant_30
4dbd28c7-08a1-44da-b0bb-28aa4bb6e4dc,6833,7662.06,RUB,2023-03-04 05:51:41.000000,pending,merchant_53
00a61759-b71a-4098-934a-df91ad0c1689,1642,3040.06,EUR,2023-09-16 19:18:59.000000,failed,merchant_16
6a1b1a7b-b8c4-4b91-83bb-05d1a480f296,5912,4564.32,EUR,2023-09-06 07:24:31.000000,failed,merchant_80
40a66d15-a1b4-4516-9172-03cee784acb8,6919,9903.09,RUB,2023-12-08 20:03:45.000000,failed,merchant_63
073f54b8-feb3-4ab4-8231-dfbe0bd797d7,3755,8145.2,EUR,2023-01-27 09:49:18.000000,failed,merchant_45
27905b4e-0852-4d8b-a9db-206fdf2e606f,9852,7454.81,USD,2023-08-04 16:04:36.000000,pending,merchant_65
eca8d292-faa2-4ce3-a3ca-539a5a3a073e,8492,9219.11,USD,2023-12-11 03:13:59.000000,completed,merchant_99
f2b46edd-1a41-42b8-88c0-23ede5ac78f4,3853,3345.18,EUR,2023-05-11 18:42:47.000000,completed,merchant_74
b371f089-7e8f-4562-b0a4-917dc3496310,6391,1991.42,USD,2023-06-11 09:12:10.000000,completed,merchant_31
00b70369-dcc4-487a-a933-7a21dc96677b,3227,2724.17,USD,2023-11-08 17:01:28.000000,pending,merchant_25
848a0171-38f1-4685-a776-5ba1df91eebb,9157,2855.73,USD,2023-04-10 22:09:44.000000,pending,merchant_78
f584ace5-ea3f-4d76-98d9-2e33b5176147,6797,4249.66,USD,2023-09-07 00:55:25.000000,pending,merchant_45
7bf2bf67-340a-480b-ab4c-e742944369ac,8691,8728.83,EUR,2023-05-12 18:07:06.000000,pending,merchant_59
9efcaed7-4d17-44d2-860c-b17b6edf7915,5900,9762.72,USD,2023-07-04 20:33:20.000000,pending,merchant_54
1a72c8e3-30ab-46a0-8199-8467f77f947b,6373,9935.03,EUR,2023-05-26 00:22:52.000000,pending,merchant_52
e75904f3-fe68-430a-9a65-5d575bdfc40c,3798,3489.23,EUR,2023-04-19 01:55:59.000000,pending,merchant_17
7a94112f-c02e-4e43-8ba9-83cd56a1d7d9,2932,9117.31,RUB,2023-09-18 15:10:57.000000,failed,merchant_35
46690f7b-d066-46d8-a3a6-aca6427154e6,5358,4430.6,RUB,2023-07-06 23:07:50.000000,pending,merchant_69
452e4ddd-b12f-4bb0-9324-769c018a5c97,6676,8081.68,USD,2023-12-31 05:52:38.000000,completed,merchant_43
9dfbba5b-f34f-48a1-ada4-96acda96dfe2,6187,742.11,USD,2023-08-19 16:53:39.000000,failed,merchant_69
46ba146d-e4c9-4cfc-8faf-cd90d885ccb0,1592,9723.87,USD,2023-05-14 15:54:42.000000,pending,merchant_15
448f6090-2df2-47e5-bc9c-ac86e53c7508,3755,1026.76,RUB,2023-09-26 16:54:21.000000,failed,merchant_88
4e093ed3-659f-4e6c-876a-a1d9fd9643e1,5080,7027.74,USD,2023-05-31 05:45:19.000000,pending,merchant_15
e24554d3-d825-472e-877e-2e00fddb08d8,3445,8606.55,EUR,2023-01-01 01:37:30.000000,failed,merchant_30
f5bc8963-16b0-4a5a-b7a7-775bf48d3335,5762,9837.03,EUR,2023-04-12 20:31:57.000000,failed,merchant_43
bba3454f-fd8d-46b1-bf22-85857742b00a,3600,6257.31,EUR,2023-12-22 17:09:57.000000,failed,merchant_12
7174f708-6257-4245-accd-1d5d8353f437,9726,79.61,USD,2024-01-01 04:20:23.000000,failed,merchant_37
2abe4c95-76a9-4916-9f7b-f89b564f9f78,5689,6204.41,EUR,2023-06-29 23:11:52.000000,completed,merchant_65
c50d0df9-9cb4-4081-9002-509051e0c46a,6948,1458.06,EUR,2023-05-15 01:16:06.000000,failed,merchant_76
1b3af10b-744c-4909-b7cc-ad71057ad395,4065,9996.17,EUR,2023-11-22 17:58:50.000000,failed,merchant_48
e4a83755-b74e-4dd8-880b-c57a1eff3678,5665,7097.13,RUB,2023-07-15 18:18:30.000000,failed,merchant_19
701bba68-47f9-45e6-ac0b-f03818122caf,4006,3332.29,EUR,2023-01-01 19:03:44.000000,pending,merchant_38
bcd8bce9-b3ba-4955-b45b-7afc10559b1a,4500,6010.26,RUB,2023-02-27 10:35:19.000000,pending,merchant_76
81d4e751-c526-4fab-9171-ea0a81f48e27,6167,2627.35,EUR,2023-11-30 08:44:28.000000,pending,merchant_45
429423ba-6d5d-489a-8498-b8ad7d2ce8c5,4730,5994.4,EUR,2023-05-10 11:47:52.000000,failed,merchant_77
5a8cc863-2aa7-46c3-9f78-f499b7e3b804,2804,8486.57,USD,2023-03-20 15:42:47.000000,completed,merchant_39
e82d38c8-dfc2-45f0-beab-3ecc66ea0a21,6295,4079.87,EUR,2023-03-19 04:58:29.000000,pending,merchant_66
cd4e6bbc-6160-47f9-acf3-9f84dcf27de1,4935,9308.09,EUR,2023-06-13 23:02:19.000000,pending,merchant_93
255a019e-bcca-44a4-aef9-6ba8baf0cebd,9882,4474.97,RUB,2023-01-17 02:55:35.000000,pending,merchant_89
7dab8c6e-d7b7-471a-8e4c-b2d8c5d1f8c4,3079,7573.81,USD,2023-08-02 10:47:45.000000,completed,merchant_68
5ed2b9d3-e2f6-4870-8916-d6ce592a263e,3735,6642.61,USD,2023-06-11 12:56:09.000000,pending,merchant_72
5e160055-9be1-49f4-9c93-4e2c75481ada,7757,1438.11,RUB,2023-01-29 19:10:04.000000,completed,merchant_84
ffe3ffbf-af8e-4197-b17a-1ecc61b7d99f,6918,2333.18,EUR,2023-06-17 06:01:19.000000,failed,merchant_33
e2829b63-7d94-43b8-9248-0cac1bf34ca4,8609,4160.64,RUB,2023-05-19 22:54:46.000000,pending,merchant_21
ca70046a-bda5-4cc5-9cc1-50cb6286dc24,2535,9235.4,EUR,2023-12-07 05:18:56.000000,failed,merchant_91
63daf999-0c6e-4910-b4ff-55d773adaa8c,9254,3835.67,EUR,2023-10-17 12:46:32.000000,pending,merchant_4
51f7e82b-a0a5-44e9-80c1-c595f2214d23,6095,680.63,RUB,2023-05-13 17:00:46.000000,completed,merchant_76
dbe38284-6e8d-4f58-825e-ff757e79f290,9168,3617.32,EUR,2023-05-25 19:46:08.000000,failed,merchant_61
f4877a82-dcbb-4a30-8bc8-89d17581829a,2175,101.99,RUB,2023-07-27 08:12:40.000000,pending,merchant_68
9a6b5952-f65d-421f-a1b9-435fe64026ac,7830,6851.53,USD,2023-06-02 18:55:54.000000,pending,merchant_83
eceaf584-02a2-4064-8385-0ad9a5435a2b,6566,3377.16,EUR,2023-10-17 08:20:09.000000,pending,merchant_11
5b28889b-c3fb-40f8-a3b6-7e81df9118a1,6200,6781.06,RUB,2023-12-24 22:28:29.000000,pending,merchant_15
f0ce3e98-5025-4f1c-8dab-36c714c52906,7172,8106.71,USD,2023-10-09 11:01:44.000000,failed,merchant_92
2e8550de-559a-4459-8d18-f6a425b44ab4,9986,51.58,USD,2023-08-20 19:24:41.000000,pending,merchant_59
00dea5f9-930f-4e98-ab06-8f0dc22a5c61,2729,2132.65,USD,2023-01-11 19:38:57.000000,failed,merchant_90
6a54f0a4-b3c9-443b-9b5e-388650fe49db,2293,9620.9,USD,2023-08-29 04:06:18.000000,completed,merchant_36
5fa8c3e5-51b2-45be-831e-b25934d18449,3165,7715.17,EUR,2023-04-30 21:26:59.000000,failed,merchant_17
2be217cd-c2be-4eca-b36c-2d803a7ec081,2853,2724.92,RUB,2023-06-19 04:07:25.000000,completed,merchant_34
884778fe-e6a3-47bc-b618-46d5991bd741,5297,8227.87,RUB,2023-08-28 14:08:49.000000,failed,merchant_31
0f895bcd-6c65-404c-8efa-7b8052921ebd,1556,5822.57,EUR,2023-11-22 21:21:42.000000,failed,merchant_24
60100ec8-7e9c-4465-85a5-f1220b20cad7,8192,5450.12,RUB,2023-02-04 04:52:52.000000,completed,merchant_76
16c76e80-af23-4545-86f4-2846629a7611,9708,2903.83,RUB,2023-05-30 17:04:27.000000,pending,merchant_7
7607d49e-c019-4c09-9902-c23890084160,6533,6643.82,USD,2023-09-20 17:44:48.000000,failed,merchant_61
6cfd0df7-db11-4aec-a66f-e09571f3ba3a,7314,7627.6,USD,2023-09-28 16:36:52.000000,pending,merchant_54
3f97e340-6023-4bc1-89d4-30000db9a0ba,5498,9756.32,USD,2023-04-28 02:27:19.000000,completed,merchant_37
09810904-19f8-4338-be67-6abc0c77f988,1263,8988.36,RUB,2023-02-16 10:04:36.000000,failed,merchant_71
4d6846c3-71e5-479c-995e-082c01a055dd,1299,500.61,EUR,2023-04-19 13:19:55.000000,pending,merchant_97
8b703b95-29ae-48dc-8bbf-3675387bfc57,4333,9816.87,USD,2023-05-04 07:47:02.000000,completed,merchant_74
9d8dec34-89ad-43a5-85ec-a64070571521,4743,3078.76,USD,2023-12-01 00:40:00.000000,failed,merchant_96
f6d3b423-2871-4c2c-810b-1679366ee22d,5890,4848.6,RUB,2023-11-28 01:39:54.000000,completed,merchant_66
f94078a0-0ad4-4787-a7bb-043d41f78b59,3771,7790.76,EUR,2023-11-15 06:40:28.000000,failed,merchant_67
2fa05a6a-4fbf-49e4-acc8-0c8d9312bf82,9235,4889.13,RUB,2023-06-10 09:05:52.000000,failed,merchant_16
0ff957d2-7653-4e7a-a962-f38c8d56ad8c,2678,831.9,EUR,2023-01-21 20:32:17.000000,failed,merchant_47
ea5ea155-29dc-4e4d-ad2a-085110c1bf1e,6355,596.48,RUB,2023-02-05 13:57:40.000000,pending,merchant_39
4f09c315-b4a3-4e58-961e-b126d016553b,3758,5858.9,RUB,2023-04-05 20:39:10.000000,pending,merchant_72
7a834b42-ba62-4397-8db8-24fd55f6f2f2,3690,4805.42,RUB,2023-08-02 10:24:37.000000,pending,merchant_76
280bc5a6-a51c-47c5-8e00-58cf8247d2cf,7846,5493.06,EUR,2023-09-14 13:40:25.000000,pending,merchant_24
83b59d03-1376-4f60-b471-293a60b32d71,2852,4874.63,RUB,2023-06-20 22:51:28.000000,failed,merchant_20
697f057d-8912-48da-9341-f2e2006b19b2,8478,1054.0,USD,2023-12-04 15:23:56.000000,completed,merchant_53
f9c4d724-bf81-49ba-a3d1-19f76498807a,7255,6021.63,EUR,2023-05-19 13:56:50.000000,pending,merchant_100
e91f2282-5eee-4319-b0c7-78f43462ce8e,8622,9942.26,USD,2023-11-22 15:36:56.000000,completed,merchant_57
e71fca61-1742-4540-80bc-3dfe7c161bce,8942,2057.66,USD,2023-03-26 16:03:08.000000,failed,merchant_99
